[30Nov2024 01:00:30.270] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher running: args [--launchTarget, forgeserver, --fml.forgeVersion, 47.3.7, --fml.mcVersion, 1.20.1, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20230612.114412]
[30Nov2024 01:00:30.274] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher 10.0.9+10.0.9+main.dcd20f30 starting: java version 21.0.4 by Microsoft; OS Linux arch amd64 version 6.5.0-1025-azure
[30Nov2024 01:00:31.585] [main/INFO] [net.minecraftforge.fml.loading.ImmediateWindowHandler/]: ImmediateWindowProvider not loading because launch target is forgeserver
[30Nov2024 01:00:31.598] [main/INFO] [optifine.OptiFineTransformationService/]: OptiFineTransformationService.onLoad
[30Nov2024 01:00:31.599] [main/INFO] [optifine.OptiFineTransformationService/]: OptiFine ZIP file URL: union:/workspaces/Servidor1/servidor_minecraft/mods/OptiFine_1.20.1_HD_U_I6.jar%23215!/
[30Nov2024 01:00:31.606] [main/INFO] [optifine.OptiFineTransformationService/]: OptiFine ZIP file: /workspaces/Servidor1/servidor_minecraft/mods/OptiFine_1.20.1_HD_U_I6.jar
[30Nov2024 01:00:31.608] [main/INFO] [optifine.OptiFineTransformer/]: Target.PRE_CLASS is available
[30Nov2024 01:00:31.656] [main/INFO] [mixin/]: SpongePowered MIXIN Subsystem Version=0.8.5 Source=union:/workspaces/Servidor1/servidor_minecraft/libraries/org/spongepowered/mixin/0.8.5/mixin-0.8.5.jar%2365!/ Service=ModLauncher Env=SERVER
[30Nov2024 01:00:31.664] [main/INFO] [optifine.OptiFineTransformationService/]: OptiFineTransformationService.initialize
[30Nov2024 01:00:32.083] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file /workspaces/Servidor1/servidor_minecraft/libraries/net/minecraftforge/fmlcore/1.20.1-47.3.7/fmlcore-1.20.1-47.3.7.jar is missing mods.toml file
[30Nov2024 01:00:32.083] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file /workspaces/Servidor1/servidor_minecraft/libraries/net/minecraftforge/javafmllanguage/1.20.1-47.3.7/javafmllanguage-1.20.1-47.3.7.jar is missing mods.toml file
[30Nov2024 01:00:32.084] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file /workspaces/Servidor1/servidor_minecraft/libraries/net/minecraftforge/lowcodelanguage/1.20.1-47.3.7/lowcodelanguage-1.20.1-47.3.7.jar is missing mods.toml file
[30Nov2024 01:00:32.085] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file /workspaces/Servidor1/servidor_minecraft/libraries/net/minecraftforge/mclanguage/1.20.1-47.3.7/mclanguage-1.20.1-47.3.7.jar is missing mods.toml file
[30Nov2024 01:00:32.340] [main/WARN] [net.minecraftforge.jarjar.selection.JarSelector/]: Attempted to select two dependency jars from JarJar which have the same identification: Mod File:  and Mod File: . Using Mod File: 
[30Nov2024 01:00:32.345] [main/WARN] [net.minecraftforge.jarjar.selection.JarSelector/]: Attempted to select a dependency jar for JarJar which was passed in as source: resourcefullib. Using Mod File: /workspaces/Servidor1/servidor_minecraft/mods/resourcefullib-forge-1.20.1-2.1.29.jar
[30Nov2024 01:00:32.346] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator/]: Found 11 dependencies adding them to mods collection
[30Nov2024 01:00:32.922] [main/INFO] [optifine.OptiFineTransformationService/]: OptiFineTransformationService.transformers
[30Nov2024 01:00:32.932] [main/INFO] [optifine.OptiFineTransformer/]: Targets: 412
[30Nov2024 01:00:33.527] [main/INFO] [optifine.OptiFineTransformationService/]: additionalClassesLocator: [optifine., net.optifine.]
[30Nov2024 01:00:35.565] [main/INFO] [mixin/]: Compatibility level set to JAVA_17
[30Nov2024 01:00:35.892] [main/INFO] [cpw.mods.modlauncher.LaunchServiceHandler/MODLAUNCHER]: Launching target 'forgeserver' with arguments []
[30Nov2024 01:00:35.906] [main/WARN] [mixin/]: Reference map 'naturalist-forge-forge-refmap.json' for naturalist.mixins.json could not be read. If this is a development environment you can ignore this message
[30Nov2024 01:00:36.012] [main/WARN] [mixin/]: Reference map 'morevillagers-forge-forge-refmap.json' for morevillagers.mixins.json could not be read. If this is a development environment you can ignore this message
[30Nov2024 01:00:36.052] [main/WARN] [mixin/]: Reference map 'graveyard-FORGE-forge-refmap.json' for graveyard-forge.mixins.json could not be read. If this is a development environment you can ignore this message
[30Nov2024 01:00:36.064] [main/WARN] [mixin/]: Reference map 'mixins.shineals_prehistoric_expansion.refmap.json' for mixins.shineals_prehistoric_expansion.json could not be read. If this is a development environment you can ignore this message
[30Nov2024 01:00:36.066] [main/WARN] [mixin/]: Reference map 'mixins.boh.refmap.json' for mixins.boh.json could not be read. If this is a development environment you can ignore this message
[30Nov2024 01:00:36.083] [main/WARN] [mixin/]: Reference map 'coroutil.refmap.json' for coroutil.mixins.json could not be read. If this is a development environment you can ignore this message
[30Nov2024 01:00:36.151] [main/INFO] [Puzzles Lib/]: Loading 120 mods:
	- aiimprovements 0.5.2
[30Nov2024 01:15:48.485] [Server thread/ERROR] [net.minecraft.world.level.chunk.storage.ChunkSerializer/]: Recoverable errors when loading section [777, 13, 1405]: (Unknown registry key in ResourceKey[minecraft:root / minecraft:worldgen/biome]: duneons:highland -> using default)
[30Nov2024 01:15:48.485] [Server thread/ERROR] [net.minecraft.world.level.chunk.storage.ChunkSerializer/]: Recoverable errors when loading section [777, 14, 1405]: (Unknown registry key in ResourceKey[minecraft:root / minecraft:worldgen/biome]: duneons:highland -> using default)
[30Nov2024 01:15:48.485] [Server thread/ERROR] [net.minecraft.world.level.chunk.storage.ChunkSerializer/]: Recoverable errors when loading section [777, 15, 1405]: (Unknown registry key in ResourceKey[minecraft:root / minecraft:worldgen/biome]: duneons:highland -> using default)
[30Nov2024 01:15:48.485] [Server thread/ERROR] [net.minecraft.world.level.chunk.storage.ChunkSerializer/]: Recoverable errors when loading section [777, 16, 1405]: (Unknown registry key in ResourceKey[minecraft:root / minecraft:worldgen/biome]: duneons:highland -> using default)
[30Nov2024 01:15:48.485] [Server thread/ERROR] [net.minecraft.world.level.chunk.storage.ChunkSerializer/]: Recoverable errors when loading section [777, 17, 1405]: (Unknown registry key in ResourceKey[minecraft:root / minecraft:worldgen/biome]: duneons:highland -> using default)
[30Nov2024 01:15:48.485] [Server thread/ERROR] [net.minecraft.world.level.chunk.storage.ChunkSerializer/]: Recoverable errors when loading section [777, 18, 1405]: (Unknown registry key in ResourceKey[minecraft:root / minecraft:worldgen/biome]: duneons:highland -> using default)
[30Nov2024 01:15:48.486] [Server thread/ERROR] [net.minecraft.world.level.chunk.storage.ChunkSerializer/]: Recoverable errors when loading section [777, 19, 1405]: (Unknown registry key in ResourceKey[minecraft:root / minecraft:worldgen/biome]: duneons:highland -> using default)
[30Nov2024 01:15:48.486] [Server thread/ERROR] [net.minecraft.world.level.chunk.storage.ChunkSerializer/]: Recoverable errors when loading section [778, -4, 1405]: (Unknown registry key in ResourceKey[minecraft:root / minecraft:worldgen/biome]: duneons:highland -> using default)
[30Nov2024 01:15:48.487] [Server thread/ERROR] [net.minecraft.world.level.chunk.storage.ChunkSerializer/]: Recoverable errors when loading section [778, -2, 1405]: (Unknown registry key in ResourceKey[minecraft:root / minecraft:worldgen/biome]: duneons:highland -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:worldgen/biome]: duneons:fieryforgecave -> using default)
[30Nov2024 01:15:48.487] [Server thread/ERROR] [net.minecraft.world.level.chunk.storage.ChunkSerializer/]: Recoverable errors when loading section [778, -1, 1405]: (Unknown registry key in ResourceKey[minecraft:root / minecraft:worldgen/biome]: duneons:fieryforgecave -> using default)
[30Nov2024 01:15:48.487] [Server thread/ERROR] [net.minecraft.world.level.chunk.storage.ChunkSerializer/]: Recoverable errors when loading section [778, 0, 1405]: (Unknown registry key in ResourceKey[minecraft:root / minecraft:worldgen/biome]: duneons:fieryforgecave -> using default)
[30Nov2024 01:15:48.487] [Server thread/ERROR] [net.minecraft.world.level.chunk.storage.ChunkSerializer/]: Recoverable errors when loading section [778, 1, 1405]: (Unknown registry key in ResourceKey[minecraft:root / minecraft:worldgen/biome]: duneons:highland -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:worldgen/biome]: duneons:fieryforgecave -> using default)
[30Nov2024 01:15:48.488] [Server thread/ERROR] [net.minecraft.world.level.chunk.storage.ChunkSerializer/]: Recoverable errors when loading section [779, -2, 1405]: (Unknown registry key in ResourceKey[minecraft:root / minecraft:worldgen/biome]: duneons:fieryforgecave -> using default)
[30Nov2024 01:15:48.488] [Server thread/ERROR] [net.minecraft.world.level.chunk.storage.ChunkSerializer/]: Recoverable errors when loading section [779, -1, 1405]: (Unknown registry key in ResourceKey[minecraft:root / minecraft:worldgen/biome]: duneons:fieryforgecave -> using default)
[30Nov2024 01:15:48.488] [Server thread/ERROR] [net.minecraft.world.level.chunk.storage.ChunkSerializer/]: Recoverable errors when loading section [779, 0, 1405]: (Unknown registry key in ResourceKey[minecraft:root / minecraft:worldgen/biome]: duneons:fieryforgecave -> using default)
[30Nov2024 01:15:48.488] [Server thread/ERROR] [net.minecraft.world.level.chunk.storage.ChunkSerializer/]: Recoverable errors when loading section [779, 1, 1405]: (Unknown registry key in ResourceKey[minecraft:root / minecraft:worldgen/biome]: duneons:fieryforgecave -> using default)
[30Nov2024 01:15:48.489] [Server thread/ERROR] [net.minecraft.world.level.chunk.storage.ChunkSerializer/]: Recoverable errors when loading section [780, -1, 1405]: (Unknown registry key in ResourceKey[minecraft:root / minecraft:worldgen/biome]: duneons:fieryforgecave -> using default)
[30Nov2024 01:15:48.489] [Server thread/ERROR] [net.minecraft.world.level.chunk.storage.ChunkSerializer/]: Recoverable errors when loading section [780, 0, 1405]: (Unknown registry key in ResourceKey[minecraft:root / minecraft:worldgen/biome]: duneons:fieryforgecave -> using default)
[30Nov2024 01:15:48.489] [Server thread/ERROR] [net.minecraft.world.level.chunk.storage.ChunkSerializer/]: Recoverable errors when loading section [780, 1, 1405]: (Unknown registry key in ResourceKey[minecraft:root / minecraft:worldgen/biome]: duneons:fieryforgecave -> using default)
[30Nov2024 01:15:48.490] [Server thread/ERROR] [net.minecraft.world.level.chunk.storage.ChunkSerializer/]: Recoverable errors when loading section [781, -1, 1405]: (Unknown registry key in ResourceKey[minecraft:root / minecraft:worldgen/biome]: duneons:fieryforgecave -> using default)
[30Nov2024 01:15:48.491] [Server thread/ERROR] [net.minecraft.world.level.chunk.storage.ChunkSerializer/]: Recoverable errors when loading section [781, 0, 1405]: (Unknown registry key in ResourceKey[minecraft:root / minecraft:worldgen/biome]: duneons:fieryforgecave -> using default)
[30Nov2024 01:15:48.491] [Server thread/ERROR] [net.minecraft.world.level.chunk.storage.ChunkSerializer/]: Recoverable errors when loading section [781, 1, 1405]: (Unknown registry key in ResourceKey[minecraft:root / minecraft:worldgen/biome]: duneons:fieryforgecave -> using default)
[30Nov2024 01:15:48.492] [Server thread/ERROR] [net.minecraft.world.level.chunk.storage.ChunkSerializer/]: Recoverable errors when loading section [782, -1, 1405]: (Unknown registry key in ResourceKey[minecraft:root / minecraft:worldgen/biome]: duneons:fieryforgecave -> using default)
[30Nov2024 01:15:48.492] [Server thread/ERROR] [net.minecraft.world.level.chunk.storage.ChunkSerializer/]: Recoverable errors when loading section [782, 0, 1405]: (Unknown registry key in ResourceKey[minecraft:root / minecraft:worldgen/biome]: duneons:fieryforgecave -> using default)
[30Nov2024 01:15:48.493] [Server thread/ERROR] [net.minecraft.world.level.chunk.storage.ChunkSerializer/]: Recoverable errors when loading section [783, -1, 1405]: (Unknown registry key in ResourceKey[minecraft:root / minecraft:worldgen/biome]: duneons:fieryforgecave -> using default)
[30Nov2024 01:15:48.501] [Server thread/ERROR] [net.minecraft.world.level.chunk.storage.ChunkSerializer/]: Recoverable errors when loading section [776, -4, 1406]: (Unknown registry key in ResourceKey[minecraft:root / minecraft:worldgen/biome]: duneons:highland -> using default)
[30Nov2024 01:15:48.501] [Server thread/ERROR] [net.minecraft.world.level.chunk.storage.ChunkSerializer/]: Recoverable errors when loading section [776, -3, 1406]: (Unknown registry key in ResourceKey[minecraft:root / minecraft:worldgen/biome]: duneons:highland -> using default)
[30Nov2024 01:15:48.502] [Server thread/ERROR] [net.minecraft.world.level.chunk.storage.ChunkSerializer/]: Recoverable errors when loading section [776, -2, 1406]: (Unknown registry key in ResourceKey[minecraft:root / minecraft:worldgen/biome]: duneons:fieryforgecave -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:worldgen/biome]: duneons:highland -> using default)
[30Nov2024 01:15:48.502] [Server thread/ERROR] [net.minecraft.world.level.chunk.storage.ChunkSerializer/]: Recoverable errors when loading section [776, -1, 1406]: (Unknown registry key in ResourceKey[minecraft:root / minecraft:worldgen/biome]: duneons:fieryforgecave -> using default)
[30Nov2024 01:15:48.502] [Server thread/ERROR] [net.minecraft.world.level.chunk.storage.ChunkSerializer/]: Recoverable errors when loading section [776, 0, 1406]: (Unknown registry key in ResourceKey[minecraft:root / minecraft:worldgen/biome]: duneons:fieryforgecave -> using default)
[30Nov2024 01:15:48.502] [Server thread/ERROR] [net.minecraft.world.level.chunk.storage.ChunkSerializer/]: Recoverable errors when loading section [776, 1, 1406]: (Unknown registry key in ResourceKey[minecraft:root / minecraft:worldgen/biome]: duneons:highland -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:worldgen/biome]: duneons:fieryforgecave -> using default)
[30Nov2024 01:15:48.502] [Server thread/ERROR] [net.minecraft.world.level.chunk.storage.ChunkSerializer/]: Recoverable errors when loading section [776, 2, 1406]: (Unknown registry key in ResourceKey[minecraft:root / minecraft:worldgen/biome]: duneons:highland -> using default)
[30Nov2024 01:15:48.502] [Server thread/ERROR] [net.minecraft.world.level.chunk.storage.ChunkSerializer/]: Recoverable errors when loading section [776, 3, 1406]: (Unknown registry key in ResourceKey[minecraft:root / minecraft:worldgen/biome]: duneons:highland -> using default)
[30Nov2024 01:15:48.502] [Server thread/ERROR] [net.minecraft.world.level.chunk.storage.ChunkSerializer/]: Recoverable errors when loading section [776, 4, 1406]: (Unknown registry key in ResourceKey[minecraft:root / minecraft:worldgen/biome]: duneons:highland -> using default)
[30Nov2024 01:15:48.502] [Server thread/ERROR] [net.minecraft.world.level.chunk.storage.ChunkSerializer/]: Recoverable errors when loading section [776, 5, 1406]: (Unknown registry key in ResourceKey[minecraft:root / minecraft:worldgen/biome]: duneons:highland -> using default)
[30Nov2024 01:15:48.503] [Server thread/ERROR] [net.minecraft.world.level.chunk.storage.ChunkSerializer/]: Recoverable errors when loading section [776, 6, 1406]: (Unknown registry key in ResourceKey[minecraft:root / minecraft:worldgen/biome]: duneons:highland -> using default)
[30Nov2024 01:15:48.503] [Server thread/ERROR] [net.minecraft.world.level.chunk.storage.ChunkSerializer/]: Recoverable errors when loading section [776, 7, 1406]: (Unknown registry key in ResourceKey[minecraft:root / minecraft:worldgen/biome]: duneons:highland -> using default)
[30Nov2024 01:15:48.503] [Server thread/ERROR] [net.minecraft.world.level.chunk.storage.ChunkSerializer/]: Recoverable errors when loading section [776, 8, 1406]: (Unknown registry key in ResourceKey[minecraft:root / minecraft:worldgen/biome]: duneons:highland -> using default)
[30Nov2024 01:15:48.503] [Server thread/ERROR] [net.minecraft.world.level.chunk.storage.ChunkSerializer/]: Recoverable errors when loading section [776, 9, 1406]: (Unknown registry key in ResourceKey[minecraft:root / minecraft:worldgen/biome]: duneons:highland -> using default)
[30Nov2024 01:15:48.503] [Server thread/ERROR] [net.minecraft.world.level.chunk.storage.ChunkSerializer/]: Recoverable errors when loading section [776, 10, 1406]: (Unknown registry key in ResourceKey[minecraft:root / minecraft:worldgen/biome]: duneons:highland -> using default)
[30Nov2024 01:15:48.503] [Server thread/ERROR] [net.minecraft.world.level.chunk.storage.ChunkSerializer/]: Recoverable errors when loading section [776, 11, 1406]: (Unknown registry key in ResourceKey[minecraft:root / minecraft:worldgen/biome]: duneons:highland -> using default)
[30Nov2024 01:15:48.503] [Server thread/ERROR] [net.minecraft.world.level.chunk.storage.ChunkSerializer/]: Recoverable errors when loading section [776, 12, 1406]: (Unknown registry key in ResourceKey[minecraft:root / minecraft:worldgen/biome]: duneons:highland -> using default)
[30Nov2024 01:15:48.503] [Server thread/ERROR] [net.minecraft.world.level.chunk.storage.ChunkSerializer/]: Recoverable errors when loading section [776, 13, 1406]: (Unknown registry key in ResourceKey[minecraft:root / minecraft:worldgen/biome]: duneons:highland -> using default)
[30Nov2024 01:15:48.503] [Server thread/ERROR] [net.minecraft.world.level.chunk.storage.ChunkSerializer/]: Recoverable errors when loading section [776, 14, 1406]: (Unknown registry key in ResourceKey[minecraft:root / minecraft:worldgen/biome]: duneons:highland -> using default)
[30Nov2024 01:15:48.503] [Server thread/ERROR] [net.minecraft.world.level.chunk.storage.ChunkSerializer/]: Recoverable errors when loading section [776, 15, 1406]: (Unknown registry key in ResourceKey[minecraft:root / minecraft:worldgen/biome]: duneons:highland -> using default)
[30Nov2024 01:15:48.503] [Server thread/ERROR] [net.minecraft.world.level.chunk.storage.ChunkSerializer/]: Recoverable errors when loading section [776, 16, 1406]: (Unknown registry key in ResourceKey[minecraft:root / minecraft:worldgen/biome]: duneons:highland -> using default)
[30Nov2024 01:15:48.503] [Server thread/ERROR] [net.minecraft.world.level.chunk.storage.ChunkSerializer/]: Recoverable errors when loading section [776, 17, 1406]: (Unknown registry key in ResourceKey[minecraft:root / minecraft:worldgen/biome]: duneons:highland -> using default)
[30Nov2024 01:15:48.503] [Server thread/ERROR] [net.minecraft.world.level.chunk.storage.ChunkSerializer/]: Recoverable errors when loading section [776, 18, 1406]: (Unknown registry key in ResourceKey[minecraft:root / minecraft:worldgen/biome]: duneons:highland -> using default)
[30Nov2024 01:15:48.503] [Server thread/ERROR] [net.minecraft.world.level.chunk.storage.ChunkSerializer/]: Recoverable errors when loading section [776, 19, 1406]: (Unknown registry key in ResourceKey[minecraft:root / minecraft:worldgen/biome]: duneons:highland -> using default)
[30Nov2024 01:15:48.505] [Server thread/ERROR] [net.minecraft.world.level.chunk.storage.ChunkSerializer/]: Recoverable errors when loading section [777, -4, 1406]: (Unknown registry key in ResourceKey[minecraft:root / minecraft:worldgen/biome]: duneons:highland -> using default)
[30Nov2024 01:15:48.505] [Server thread/ERROR] [net.minecraft.world.level.chunk.storage.ChunkSerializer/]: Recoverable errors when loading section [777, -3, 1406]: (Unknown registry key in ResourceKey[minecraft:root / minecraft:worldgen/biome]: duneons:fieryforgecave -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:worldgen/biome]: duneons:highland -> using default)
[30Nov2024 01:15:48.505] [Server thread/ERROR] [net.minecraft.world.level.chunk.storage.ChunkSerializer/]: Recoverable errors when loading section [777, -2, 1406]: (Unknown registry key in ResourceKey[minecraft:root / minecraft:worldgen/biome]: duneons:fieryforgecave -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:worldgen/biome]: duneons:highland -> using default)
[30Nov2024 01:15:48.506] [Server thread/ERROR] [net.minecraft.world.level.chunk.storage.ChunkSerializer/]: Recoverable errors when loading section [777, -1, 1406]: (Unknown registry key in ResourceKey[minecraft:root / minecraft:worldgen/biome]: duneons:fieryforgecave -> using default)
[30Nov2024 01:15:48.506] [Server thread/ERROR] [net.minecraft.world.level.chunk.storage.ChunkSerializer/]: Recoverable errors when loading section [777, 0, 1406]: (Unknown registry key in ResourceKey[minecraft:root / minecraft:worldgen/biome]: duneons:fieryforgecave -> using default)
[30Nov2024 01:15:48.506] [Server thread/ERROR] [net.minecraft.world.level.chunk.storage.ChunkSerializer/]: Recoverable errors when loading section [777, 1, 1406]: (Unknown registry key in ResourceKey[minecraft:root / minecraft:worldgen/biome]: duneons:highland -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:worldgen/biome]: duneons:fieryforgecave -> using default)
[30Nov2024 01:15:48.506] [Server thread/ERROR] [net.minecraft.world.level.chunk.storage.ChunkSerializer/]: Recoverable errors when loading section [777, 2, 1406]: (Unknown registry key in ResourceKey[minecraft:root / minecraft:worldgen/biome]: duneons:highland -> using default)
[30Nov2024 01:15:48.506] [Server thread/ERROR] [net.minecraft.world.level.chunk.storage.ChunkSerializer/]: Recoverable errors when loading section [777, 3, 1406]: (Unknown registry key in ResourceKey[minecraft:root / minecraft:worldgen/biome]: duneons:highland -> using default)
[30Nov2024 01:15:48.506] [Server thread/ERROR] [net.minecraft.world.level.chunk.storage.ChunkSerializer/]: Recoverable errors when loading section [777, 4, 1406]: (Unknown registry key in ResourceKey[minecraft:root / minecraft:worldgen/biome]: duneons:highland -> using default)
[30Nov2024 01:15:48.506] [Server thread/ERROR] [net.minecraft.world.level.chunk.storage.ChunkSerializer/]: Recoverable errors when loading section [777, 5, 1406]: (Unknown registry key in ResourceKey[minecraft:root / minecraft:worldgen/biome]: duneons:highland -> using default)
[30Nov2024 01:15:48.506] [Server thread/ERROR] [net.minecraft.world.level.chunk.storage.ChunkSerializer/]: Recoverable errors when loading section [777, 6, 1406]: (Unknown registry key in ResourceKey[minecraft:root / minecraft:worldgen/biome]: duneons:highland -> using default)
[30Nov2024 01:15:48.507] [Server thread/ERROR] [net.minecraft.world.level.chunk.storage.ChunkSerializer/]: Recoverable errors when loading section [777, 7, 1406]: (Unknown registry key in ResourceKey[minecraft:root / minecraft:worldgen/biome]: duneons:highland -> using default)
[30Nov2024 01:15:48.507] [Server thread/ERROR] [net.minecraft.world.level.chunk.storage.ChunkSerializer/]: Recoverable errors when loading section [777, 8, 1406]: (Unknown registry key in ResourceKey[minecraft:root / minecraft:worldgen/biome]: duneons:highland -> using default)
[30Nov2024 01:15:48.507] [Server thread/ERROR] [net.minecraft.world.level.chunk.storage.ChunkSerializer/]: Recoverable errors when loading section [777, 9, 1406]: (Unknown registry key in ResourceKey[minecraft:root / minecraft:worldgen/biome]: duneons:highland -> using default)
[30Nov2024 01:15:48.507] [Server thread/ERROR] [net.minecraft.world.level.chunk.storage.ChunkSerializer/]: Recoverable errors when loading section [777, 10, 1406]: (Unknown registry key in ResourceKey[minecraft:root / minecraft:worldgen/biome]: duneons:highland -> using default)
[30Nov2024 01:15:48.507] [Server thread/ERROR] [net.minecraft.world.level.chunk.storage.ChunkSerializer/]: Recoverable errors when loading section [777, 11, 1406]: (Unknown registry key in ResourceKey[minecraft:root / minecraft:worldgen/biome]: duneons:highland -> using default)
[30Nov2024 01:15:48.507] [Server thread/ERROR] [net.minecraft.world.level.chunk.storage.ChunkSerializer/]: Recoverable errors when loading section [777, 12, 1406]: (Unknown registry key in ResourceKey[minecraft:root / minecraft:worldgen/biome]: duneons:highland -> using default)
[30Nov2024 01:15:48.507] [Server thread/ERROR] [net.minecraft.world.level.chunk.storage.ChunkSerializer/]: Recoverable errors when loading section [777, 13, 1406]: (Unknown registry key in ResourceKey[minecraft:root / minecraft:worldgen/biome]: duneons:highland -> using default)
[30Nov2024 01:15:48.507] [Server thread/ERROR] [net.minecraft.world.level.chunk.storage.ChunkSerializer/]: Recoverable errors when loading section [777, 14, 1406]: (Unknown registry key in ResourceKey[minecraft:root / minecraft:worldgen/biome]: duneons:highland -> using default)
[30Nov2024 01:15:48.507] [Server thread/ERROR] [net.minecraft.world.level.chunk.storage.ChunkSerializer/]: Recoverable errors when loading section [777, 15, 1406]: (Unknown registry key in ResourceKey[minecraft:root / minecraft:worldgen/biome]: duneons:highland -> using default)
[30Nov2024 01:15:48.507] [Server thread/ERROR] [net.minecraft.world.level.chunk.storage.ChunkSerializer/]: Recoverable errors when loading section [777, 16, 1406]: (Unknown registry key in ResourceKey[minecraft:root / minecraft:worldgen/biome]: duneons:highland -> using default)
[30Nov2024 01:15:48.507] [Server thread/ERROR] [net.minecraft.world.level.chunk.storage.ChunkSerializer/]: Recoverable errors when loading section [777, 17, 1406]: (Unknown registry key in ResourceKey[minecraft:root / minecraft:worldgen/biome]: duneons:highland -> using default)
[30Nov2024 01:15:48.507] [Server thread/ERROR] [net.minecraft.world.level.chunk.storage.ChunkSerializer/]: Recoverable errors when loading section [777, 18, 1406]: (Unknown registry key in ResourceKey[minecraft:root / minecraft:worldgen/biome]: duneons:highland -> using default)
[30Nov2024 01:15:48.508] [Server thread/ERROR] [net.minecraft.world.level.chunk.storage.ChunkSerializer/]: Recoverable errors when loading section [777, 19, 1406]: (Unknown registry key in ResourceKey[minecraft:root / minecraft:worldgen/biome]: duneons:highland -> using default)
[30Nov2024 01:15:48.508] [Server thread/ERROR] [net.minecraft.world.level.chunk.storage.ChunkSerializer/]: Recoverable errors when loading section [778, -2, 1406]: (Unknown registry key in ResourceKey[minecraft:root / minecraft:worldgen/biome]: duneons:fieryforgecave -> using default)
[30Nov2024 01:15:48.508] [Server thread/ERROR] [net.minecraft.world.level.chunk.storage.ChunkSerializer/]: Recoverable errors when loading section [778, -1, 1406]: (Unknown registry key in ResourceKey[minecraft:root / minecraft:worldgen/biome]: duneons:fieryforgecave -> using default)
[30Nov2024 01:15:48.508] [Server thread/ERROR] [net.minecraft.world.level.chunk.storage.ChunkSerializer/]: Recoverable errors when loading section [778, 0, 1406]: (Unknown registry key in ResourceKey[minecraft:root / minecraft:worldgen/biome]: duneons:fieryforgecave -> using default)
[30Nov2024 01:15:48.509] [Server thread/ERROR] [net.minecraft.world.level.chunk.storage.ChunkSerializer/]: Recoverable errors when loading section [778, 1, 1406]: (Unknown registry key in ResourceKey[minecraft:root / minecraft:worldgen/biome]: duneons:fieryforgecave -> using default)
[30Nov2024 01:15:48.556] [Server thread/ERROR] [net.minecraft.world.level.chunk.storage.ChunkSerializer/]: Recoverable errors when loading section [779, -2, 1406]: (Unknown registry key in ResourceKey[minecraft:root / minecraft:worldgen/biome]: duneons:fieryforgecave -> using default)
[30Nov2024 01:15:48.557] [Server thread/ERROR] [net.minecraft.world.level.chunk.storage.ChunkSerializer/]: Recoverable errors when loading section [779, -1, 1406]: (Unknown registry key in ResourceKey[minecraft:root / minecraft:worldgen/biome]: duneons:fieryforgecave -> using default)
[30Nov2024 01:15:48.557] [Server thread/ERROR] [net.minecraft.world.level.chunk.storage.ChunkSerializer/]: Recoverable errors when loading section [779, 0, 1406]: (Unknown registry key in ResourceKey[minecraft:root / minecraft:worldgen/biome]: duneons:fieryforgecave -> using default)
[30Nov2024 01:15:48.557] [Server thread/ERROR] [net.minecraft.world.level.chunk.storage.ChunkSerializer/]: Recoverable errors when loading section [779, 1, 1406]: (Unknown registry key in ResourceKey[minecraft:root / minecraft:worldgen/biome]: duneons:fieryforgecave -> using default)
[30Nov2024 01:15:48.558] [Server thread/ERROR] [net.minecraft.world.level.chunk.storage.ChunkSerializer/]: Recoverable errors when loading section [780, -1, 1406]: (Unknown registry key in ResourceKey[minecraft:root / minecraft:worldgen/biome]: duneons:fieryforgecave -> using default)
[30Nov2024 01:15:48.558] [Server thread/ERROR] [net.minecraft.world.level.chunk.storage.ChunkSerializer/]: Recoverable errors when loading section [780, 0, 1406]: (Unknown registry key in ResourceKey[minecraft:root / minecraft:worldgen/biome]: duneons:fieryforgecave -> using default)
[30Nov2024 01:15:48.558] [Server thread/ERROR] [net.minecraft.world.level.chunk.storage.ChunkSerializer/]: Recoverable errors when loading section [780, 1, 1406]: (Unknown registry key in ResourceKey[minecraft:root / minecraft:worldgen/biome]: duneons:fieryforgecave -> using default)
